id,gene1,gene2,score
9606.ENSP00000466010,RPS15,SERBP1,0.994
9606.ENSP00000466010,RPS15,EIF3K,0.994
9606.ENSP00000466010,RPS15,RPS27L,0.993
9606.ENSP00000466010,RPS15,TSR1,0.993
9606.ENSP00000466010,RPS15,EIF5A,0.992
9606.ENSP00000466010,RPS15,SEC61A1,0.991
9606.ENSP00000466010,RPS15,NOB1,0.99
9606.ENSP00000466010,RPS15,PDCD11,0.987
9606.ENSP00000466010,RPS15,MRPS11,0.986
9606.ENSP00000466010,RPS15,EIF3I,0.986
9606.ENSP00000466010,RPS15,EIF2S3,0.985
9606.ENSP00000466010,RPS15,NSA2,0.985
9606.ENSP00000466010,RPS15,RSRC1,0.985
9606.ENSP00000466010,RPS15,MRTO4,0.984
9606.ENSP00000466010,RPS15,RPS4Y2,0.984
9606.ENSP00000466010,RPS15,MRPS12,0.984
9606.ENSP00000466010,RPS15,MED1,0.983
9606.ENSP00000466010,RPS15,IMP3,0.983
9606.ENSP00000466010,RPS15,RPL3L,0.983
9606.ENSP00000466010,RPS15,MRPS5,0.983
9606.ENSP00000466010,RPS15,FANCE,0.983
9606.ENSP00000466010,RPS15,MRPS10,0.983
9606.ENSP00000466010,RPS15,EIF1AY,0.982
9606.ENSP00000466010,RPS15,EIF1,0.982
9606.ENSP00000466010,RPS15,EIF3B,0.981
9606.ENSP00000466010,RPS15,EEFSEC,0.981
9606.ENSP00000466010,RPS15,POLR1C,0.981
9606.ENSP00000466010,RPS15,POLR2C,0.981
9606.ENSP00000466010,RPS15,CD74,0.981
9606.ENSP00000466010,RPS15,RPL7L1,0.981
9606.ENSP00000466010,RPS15,FLT3LG,0.981
9606.ENSP00000466010,RPS15,EIF5,0.98
9606.ENSP00000466010,RPS15,EEF1A1,0.98
9606.ENSP00000466010,RPS15,RSAD1,0.98
9606.ENSP00000466010,RPS15,MRNIP,0.98
9606.ENSP00000466010,RPS15,RPL39L,0.979
9606.ENSP00000466010,RPS15,EIF3C,0.979
9606.ENSP00000466010,RPS15,MRPL2,0.978
9606.ENSP00000466010,RPS15,MRPL24,0.978
9606.ENSP00000466010,RPS15,IFI35,0.978
9606.ENSP00000466010,RPS15,CXorf66,0.977
9606.ENSP00000466010,RPS15,EIF3D,0.977
9606.ENSP00000466010,RPS15,DOCK4,0.977
9606.ENSP00000466010,RPS15,MRPL3,0.976
9606.ENSP00000466010,RPS15,ABCE1,0.976
9606.ENSP00000466010,RPS15,EEF1B2,0.975
9606.ENSP00000466010,RPS15,SRP54,0.975
9606.ENSP00000466010,RPS15,MRPL4,0.974
9606.ENSP00000466010,RPS15,EIF3A,0.974
9606.ENSP00000466010,RPS15,EIF3E,0.974
9606.ENSP00000466010,RPS15,WDR31,0.973
9606.ENSP00000466010,RPS15,AKNAD1,0.973
9606.ENSP00000466010,RPS15,MRPL13,0.973
9606.ENSP00000466010,RPS15,MRPS15,0.973
9606.ENSP00000466010,RPS15,RPL22L1,0.971
9606.ENSP00000466010,RPS15,CCDC105,0.971
9606.ENSP00000466010,RPS15,CUL7,0.971
9606.ENSP00000466010,RPS15,MRPL22,0.971
9606.ENSP00000466010,RPS15,MRPL1,0.971
9606.ENSP00000466010,RPS15,MRPS14,0.971
9606.ENSP00000466010,RPS15,MRPS7,0.971
9606.ENSP00000466010,RPS15,EIF3G,0.97
9606.ENSP00000466010,RPS15,RPL36A-HNRNPH2,0.968
9606.ENSP00000466010,RPS15,EDF1,0.967
9606.ENSP00000466010,RPS15,PA2G4,0.966
9606.ENSP00000466010,RPS15,EEF1G,0.965
9606.ENSP00000466010,RPS15,MTIF2,0.963
9606.ENSP00000466010,RPS15,ARL6IP1,0.963
9606.ENSP00000466010,RPS15,DENR,0.963
9606.ENSP00000466010,RPS15,EIF3J,0.963
9606.ENSP00000466010,RPS15,EPRS1,0.962
9606.ENSP00000466010,RPS15,EIF5A2,0.961
9606.ENSP00000466010,RPS15,MRRF,0.96
9606.ENSP00000466010,RPS15,EIF5AL1,0.96
9606.ENSP00000466010,RPS15,BUD23,0.959
9606.ENSP00000466010,RPS15,H3BN98_HUMAN,0.959
9606.ENSP00000466010,RPS15,NPSR1,0.951
9606.ENSP00000466010,RPS15,EFTUD2,0.951
9606.ENSP00000466010,RPS15,GCN1,0.949
9606.ENSP00000466010,RPS15,TPT1,0.949
9606.ENSP00000466010,RPS15,ATP5F1A,0.948
9606.ENSP00000466010,RPS15,SEC61A2,0.947
9606.ENSP00000466010,RPS15,EFL1,0.945
9606.ENSP00000466010,RPS15,HMGN4,0.945
9606.ENSP00000466010,RPS15,GFM1,0.945
9606.ENSP00000466010,RPS15,POLR1A,0.944
9606.ENSP00000466010,RPS15,PDF,0.943
9606.ENSP00000466010,RPS15,TEX48,0.943
9606.ENSP00000466010,RPS15,EIF3L,0.943
9606.ENSP00000466010,RPS15,HDDC3,0.943
9606.ENSP00000466010,RPS15,HMGN2,0.942
9606.ENSP00000466010,RPS15,POLR1B,0.941
9606.ENSP00000466010,RPS15,HMGN1,0.941
9606.ENSP00000466010,RPS15,RRP12,0.94
9606.ENSP00000466010,RPS15,POLR2B,0.939
9606.ENSP00000466010,RPS15,EIF3F,0.939
9606.ENSP00000466010,RPS15,POLR3A,0.939
9606.ENSP00000466010,RPS15,RIOK1,0.937
9606.ENSP00000466010,RPS15,POLR3B,0.937
9606.ENSP00000466010,RPS15,GSPT1,0.934
9606.ENSP00000466010,RPS15,ATP5F1C,0.933
9606.ENSP00000466010,RPS15,EIF4A1,0.929
9606.ENSP00000466010,RPS15,MDM2,0.925
9606.ENSP00000466010,RPS15,PNO1,0.924
9606.ENSP00000466010,RPS15,ETF1,0.923
9606.ENSP00000466010,RPS15,EEF1D,0.92
9606.ENSP00000466010,RPS15,CCDC124,0.918
9606.ENSP00000466010,RPS15,MRPL11,0.918
9606.ENSP00000466010,RPS15,LRRC47,0.917
9606.ENSP00000466010,RPS15,EIF3H,0.917
9606.ENSP00000466010,RPS15,MRPS2,0.915
9606.ENSP00000466010,RPS15,HSPBP1,0.913
9606.ENSP00000466010,RPS15,LYAR,0.911
9606.ENSP00000466010,RPS15,MRPL16,0.91
9606.ENSP00000466010,RPS15,SIL1,0.909
9606.ENSP00000466010,RPS15,HBA2,0.906
9606.ENSP00000466010,RPS15,HBA1,0.906
9606.ENSP00000466010,RPS15,SMKR1,0.903
9606.ENSP00000466010,RPS15,PPP1R26,0.903
9606.ENSP00000466010,RPS15,EIF1AD,0.902
9606.ENSP00000466010,RPS15,PELO,0.9
9606.ENSP00000466399,RAD51D,RAD51C,0.999
9606.ENSP00000466399,RAD51D,XRCC2,0.999
9606.ENSP00000466399,RAD51D,RAD51B,0.999
9606.ENSP00000466399,RAD51D,BRCA2,0.983
9606.ENSP00000466399,RAD51D,FANCM,0.979
9606.ENSP00000466399,RAD51D,XRCC3,0.978
9606.ENSP00000466399,RAD51D,BRCA1,0.953
9606.ENSP00000466399,RAD51D,SWI5,0.951
9606.ENSP00000466399,RAD51D,PALB2,0.949
9606.ENSP00000466399,RAD51D,MRE11,0.946
9606.ENSP00000466399,RAD51D,BARD1,0.94
9606.ENSP00000466399,RAD51D,ATM,0.93
9606.ENSP00000466399,RAD51D,SFR1,0.923
9606.ENSP00000467290,SEMA6B,PLXNA2,0.974
9606.ENSP00000467537,PTPRS,NTRK3,0.999
9606.ENSP00000467537,PTPRS,LRRC4B,0.989
9606.ENSP00000467537,PTPRS,PPFIA1,0.985
9606.ENSP00000467537,PTPRS,AGRN,0.959
9606.ENSP00000467537,PTPRS,IL1RAP,0.954
9606.ENSP00000467537,PTPRS,SLITRK1,0.942
9606.ENSP00000467537,PTPRS,LRFN4,0.911
9606.ENSP00000474253,SETD1B,WDR82,0.999
9606.ENSP00000474253,SETD1B,CXXC1,0.999
9606.ENSP00000474253,SETD1B,DPY30,0.999
9606.ENSP00000474253,SETD1B,RBBP5,0.999
9606.ENSP00000474253,SETD1B,ASH2L,0.999
9606.ENSP00000474253,SETD1B,WDR5,0.999
9606.ENSP00000474253,SETD1B,SETD1A,0.998
9606.ENSP00000474253,SETD1B,HCFC1,0.979
9606.ENSP00000474253,SETD1B,KMT2C,0.976
9606.ENSP00000474253,SETD1B,KMT2B,0.95
9606.ENSP00000474253,SETD1B,H3C12,0.94
9606.ENSP00000474253,SETD1B,H3C13,0.921
9606.ENSP00000478672,RAG2,RAG1,0.999
9606.ENSP00000478672,RAG2,H3C13,0.991
9606.ENSP00000478672,RAG2,H3C12,0.99
9606.ENSP00000478672,RAG2,H3-3B,0.986
9606.ENSP00000478672,RAG2,H3-5,0.986
9606.ENSP00000478672,RAG2,H3-4,0.983
9606.ENSP00000478672,RAG2,H3-2,0.983
9606.ENSP00000478763,SIRPA,PTPN11,0.999
9606.ENSP00000478763,SIRPA,CD47,0.999
9606.ENSP00000478763,SIRPA,CD200,0.983
9606.ENSP00000478763,SIRPA,SIRPG,0.977
9606.ENSP00000478763,SIRPA,TREM2,0.965
9606.ENSP00000478763,SIRPA,PTPN6,0.942
9606.ENSP00000478763,SIRPA,TYROBP,0.941
9606.ENSP00000478763,SIRPA,SYK,0.94
9606.ENSP00000478763,SIRPA,SFTPD,0.939
9606.ENSP00000478763,SIRPA,IGLL5,0.933
9606.ENSP00000478763,SIRPA,IGHV3-43D,0.927
9606.ENSP00000478763,SIRPA,SIRPB1,0.918
9606.ENSP00000479919,SH3GLB1,UVRAG,0.998
9606.ENSP00000479919,SH3GLB1,BECN1,0.995
9606.ENSP00000479919,SH3GLB1,AMBRA1,0.985
9606.ENSP00000479919,SH3GLB1,ATG14,0.947
9606.ENSP00000479919,SH3GLB1,PIK3R4,0.945
9606.ENSP00000479919,SH3GLB1,SH3GLB2,0.936
9606.ENSP00000479919,SH3GLB1,PIK3C3,0.915
9606.ENSP00000481029,PSMC3,PSMC4,0.999
9606.ENSP00000481029,PSMC3,PSMC5,0.999
9606.ENSP00000481029,PSMC3,PSMD11,0.999
9606.ENSP00000481029,PSMC3,PSMD9,0.999
9606.ENSP00000481029,PSMC3,PSMD3,0.999
9606.ENSP00000481029,PSMC3,PSMA2,0.999
9606.ENSP00000481029,PSMC3,USP14,0.999
9606.ENSP00000481029,PSMC3,PSMD4,0.999
9606.ENSP00000481029,PSMC3,PSMC2,0.999
9606.ENSP00000481029,PSMC3,PSMB5,0.999
9606.ENSP00000481029,PSMC3,PSMD6,0.999
9606.ENSP00000481029,PSMC3,PSMB7,0.999
9606.ENSP00000481029,PSMC3,PSMA1,0.999
9606.ENSP00000481029,PSMC3,PSMD7,0.999
9606.ENSP00000481029,PSMC3,PSMB1,0.999
9606.ENSP00000481029,PSMC3,PSMD13,0.999
9606.ENSP00000481029,PSMC3,PSMD5,0.999
9606.ENSP00000481029,PSMC3,PSMA6,0.999
9606.ENSP00000481029,PSMC3,PSMD12,0.999
9606.ENSP00000481029,PSMC3,PSMA4,0.999
9606.ENSP00000481029,PSMC3,PSMA5,0.999
9606.ENSP00000481029,PSMC3,PSMD2,0.999
9606.ENSP00000481029,PSMC3,PSMD10,0.999
9606.ENSP00000481029,PSMC3,PSMC1,0.999
9606.ENSP00000481029,PSMC3,PSMD14,0.999
9606.ENSP00000481029,PSMC3,PSMD1,0.999
9606.ENSP00000481029,PSMC3,PSMB2,0.999
9606.ENSP00000481029,PSMC3,PSMD8,0.999
9606.ENSP00000481029,PSMC3,PSMC6,0.999
9606.ENSP00000481029,PSMC3,PSMB3,0.999
9606.ENSP00000481029,PSMC3,PSMA3,0.999
9606.ENSP00000481029,PSMC3,PSMB4,0.998
9606.ENSP00000481029,PSMC3,UCHL5,0.998
9606.ENSP00000481029,PSMC3,PSMB6,0.998
9606.ENSP00000481029,PSMC3,ADRM1,0.998
9606.ENSP00000481029,PSMC3,PSMA7,0.997
9606.ENSP00000481029,PSMC3,UBQLN4,0.995
9606.ENSP00000481029,PSMC3,DESI1,0.994
9606.ENSP00000481029,PSMC3,PSMA8,0.975
9606.ENSP00000481029,PSMC3,RPS27A,0.975
9606.ENSP00000481029,PSMC3,UBC,0.971
9606.ENSP00000481029,PSMC3,PSMB8,0.966
9606.ENSP00000481029,PSMC3,UBB,0.959
9606.ENSP00000481029,PSMC3,PSMB9,0.956
9606.ENSP00000481029,PSMC3,ECPAS,0.947
9606.ENSP00000481029,PSMC3,UBA52,0.934
9606.ENSP00000481029,PSMC3,PAAF1,0.921
9606.ENSP00000481029,PSMC3,CSF3,0.906
9606.ENSP00000481029,PSMC3,SNCA,0.904
9606.ENSP00000481301,SLC38A3,SLC38A5,0.906
9606.ENSP00000482313,RECQL4,FANCM,0.991
9606.ENSP00000482313,RECQL4,MCM10,0.989
9606.ENSP00000482313,RECQL4,CDC45,0.982
9606.ENSP00000482313,RECQL4,RAD51,0.982
9606.ENSP00000482313,RECQL4,EXO1,0.981
9606.ENSP00000482313,RECQL4,FEN1,0.981
9606.ENSP00000482313,RECQL4,TICRR,0.972
9606.ENSP00000482313,RECQL4,TOP3A,0.962
9606.ENSP00000482313,RECQL4,CHTF18,0.951
9606.ENSP00000482313,RECQL4,TOPBP1,0.948
9606.ENSP00000482313,RECQL4,UBR2,0.94
9606.ENSP00000482313,RECQL4,MUS81,0.934
9606.ENSP00000482313,RECQL4,XRCC6,0.931
9606.ENSP00000482313,RECQL4,TP53BP1,0.929
9606.ENSP00000482313,RECQL4,DNA2,0.921
9606.ENSP00000482313,RECQL4,XPA,0.918
9606.ENSP00000482313,RECQL4,RPA1,0.916
9606.ENSP00000482313,RECQL4,RAD52,0.913
9606.ENSP00000482313,RECQL4,USB1,0.912
9606.ENSP00000482313,RECQL4,TIPIN,0.908
9606.ENSP00000482313,RECQL4,XRCC3,0.905
9606.ENSP00000482313,RECQL4,UBR1,0.904
9606.ENSP00000482486,RAVER1,VCL,0.995
9606.ENSP00000482486,RAVER1,RRM2,0.931
9606.ENSP00000482954,PRLR,PRL,0.999
9606.ENSP00000482954,PRLR,JAK2,0.995
9606.ENSP00000482954,PRLR,GH1,0.993
9606.ENSP00000482954,PRLR,CSH1,0.965
9606.ENSP00000482954,PRLR,CSH2,0.964
9606.ENSP00000482954,PRLR,CISH,0.959
9606.ENSP00000482954,PRLR,STAT5B,0.951
9606.ENSP00000482954,PRLR,STAT5A,0.936
9606.ENSP00000482954,PRLR,ENSP00000497443,0.908
9606.ENSP00000482954,PRLR,EPO,0.902
9606.ENSP00000482954,PRLR,IGHV3-16,0.9
9606.ENSP00000489597,PTPN11,EGFR,0.999
9606.ENSP00000489597,PTPN11,SIRPA,0.999
9606.ENSP00000489597,PTPN11,IRS1,0.999
9606.ENSP00000489597,PTPN11,GAB1,0.999
9606.ENSP00000489597,PTPN11,PDGFRB,0.999
9606.ENSP00000489597,PTPN11,FRS2,0.999
9606.ENSP00000489597,PTPN11,GAB2,0.999
9606.ENSP00000489597,PTPN11,SOS1,0.999
9606.ENSP00000489597,PTPN11,PECAM1,0.999
9606.ENSP00000489597,PTPN11,GRB2,0.999
9606.ENSP00000489597,PTPN11,SRC,0.998
9606.ENSP00000489597,PTPN11,JAK2,0.998
9606.ENSP00000489597,PTPN11,PDCD1,0.998
9606.ENSP00000489597,PTPN11,PTK2,0.997
9606.ENSP00000489597,PTPN11,SHC1,0.997
9606.ENSP00000489597,PTPN11,PIK3R1,0.996
9606.ENSP00000489597,PTPN11,BTLA,0.996
9606.ENSP00000489597,PTPN11,PDGFRA,0.995
9606.ENSP00000489597,PTPN11,S100A8,0.995
9606.ENSP00000489597,PTPN11,JAK1,0.994
9606.ENSP00000489597,PTPN11,SOS2,0.994
9606.ENSP00000489597,PTPN11,FRS3,0.993
9606.ENSP00000489597,PTPN11,CTLA4,0.991
9606.ENSP00000489597,PTPN11,VAV1,0.99
9606.ENSP00000489597,PTPN11,KIT,0.99
9606.ENSP00000489597,PTPN11,MAPK3,0.99
9606.ENSP00000489597,PTPN11,PIK3CA,0.99
9606.ENSP00000489597,PTPN11,FYN,0.988
9606.ENSP00000489597,PTPN11,PRPF19,0.987
9606.ENSP00000489597,PTPN11,ZAP70,0.986
9606.ENSP00000489597,PTPN11,STAT3,0.984
9606.ENSP00000489597,PTPN11,MPIG6B,0.982
9606.ENSP00000489597,PTPN11,PILRA,0.982
9606.ENSP00000489597,PTPN11,CLEC12A,0.981
9606.ENSP00000489597,PTPN11,IL6ST,0.981
9606.ENSP00000489597,PTPN11,INSR,0.98
9606.ENSP00000489597,PTPN11,KIR2DL1,0.975
9606.ENSP00000489597,PTPN11,STAT5A,0.974
9606.ENSP00000489597,PTPN11,TXNIP,0.972
9606.ENSP00000489597,PTPN11,ERBB2,0.971
9606.ENSP00000489597,PTPN11,TYK2,0.964
9606.ENSP00000489597,PTPN11,SYK,0.963
9606.ENSP00000489597,PTPN11,JAK3,0.962
9606.ENSP00000489597,PTPN11,STAT5B,0.962
9606.ENSP00000489597,PTPN11,STAT1,0.961
9606.ENSP00000489597,PTPN11,PIK3R2,0.96
9606.ENSP00000489597,PTPN11,RUNX1,0.96
9606.ENSP00000489597,PTPN11,SLAMF1,0.956
9606.ENSP00000489597,PTPN11,KIR3DL1,0.955
9606.ENSP00000489597,PTPN11,MAPK1,0.955
9606.ENSP00000489597,PTPN11,KLRC1,0.954
9606.ENSP00000489597,PTPN11,MPZL1,0.954
9606.ENSP00000489597,PTPN11,KRAS,0.953
9606.ENSP00000489597,PTPN11,NRAS,0.952
9606.ENSP00000489597,PTPN11,CBL,0.951
9606.ENSP00000489597,PTPN11,PTPN6,0.95
9606.ENSP00000489597,PTPN11,CD274,0.95
9606.ENSP00000489597,PTPN11,KIR2DL3,0.949
9606.ENSP00000489597,PTPN11,VAV3,0.948
9606.ENSP00000489597,PTPN11,LCP2,0.948
9606.ENSP00000489597,PTPN11,TRAF6,0.948
9606.ENSP00000489597,PTPN11,PILRB,0.941
9606.ENSP00000489597,PTPN11,A1BG,0.94
9606.ENSP00000489597,PTPN11,UNC5B,0.939
9606.ENSP00000489597,PTPN11,NTRK2,0.939
9606.ENSP00000489597,PTPN11,LAIR1,0.938
9606.ENSP00000489597,PTPN11,KLRD1,0.937
9606.ENSP00000489597,PTPN11,IGF1R,0.935
9606.ENSP00000489597,PTPN11,PIK3CB,0.934
9606.ENSP00000489597,PTPN11,PLCG2,0.934
9606.ENSP00000489597,PTPN11,PXN,0.934
9606.ENSP00000489597,PTPN11,PIK3R3,0.932
9606.ENSP00000489597,PTPN11,PIK3CD,0.931
9606.ENSP00000489597,PTPN11,MAP2K1,0.928
9606.ENSP00000489597,PTPN11,ERBB4,0.927
9606.ENSP00000489597,PTPN11,PTPN1,0.927
9606.ENSP00000489597,PTPN11,MET,0.927
9606.ENSP00000489597,PTPN11,PRKCQ,0.927
9606.ENSP00000489597,PTPN11,HRAS,0.926
9606.ENSP00000489597,PTPN11,CRKL,0.925
9606.ENSP00000489597,PTPN11,VAV2,0.923
9606.ENSP00000489597,PTPN11,PTPRF,0.922
9606.ENSP00000489597,PTPN11,KDR,0.919
9606.ENSP00000489597,PTPN11,GRAP2,0.913
9606.ENSP00000489597,PTPN11,KIR3DL2,0.913
9606.ENSP00000489597,PTPN11,KIR3DL3,0.91
9606.ENSP00000489597,PTPN11,LEPR,0.91
9606.ENSP00000489597,PTPN11,UNC5A,0.904
9606.ENSP00000489597,PTPN11,CTNNB1,0.902
9606.ENSP00000489597,PTPN11,UNC5C,0.901
9606.ENSP00000489597,PTPN11,UNC5D,0.9
9606.ENSP00000492363,PRICKLE2,VANGL2,0.997
9606.ENSP00000492363,PRICKLE2,VANGL1,0.994
9606.ENSP00000492363,PRICKLE2,DVL1,0.993
9606.ENSP00000492363,PRICKLE2,DVL2,0.971
9606.ENSP00000492363,PRICKLE2,DVL3,0.962
9606.ENSP00000493536,SAMHD1,DCAF1,0.995
9606.ENSP00000493536,SAMHD1,RNASEH2A,0.967
9606.ENSP00000493536,SAMHD1,RNASEH2C,0.964
9606.ENSP00000493536,SAMHD1,RNASEH2B,0.95
9606.ENSP00000493536,SAMHD1,TREX1,0.921
9606.ENSP00000493536,SAMHD1,CCNA2,0.911
9606.ENSP00000493712,RAD51,RAD52,0.999
9606.ENSP00000493712,RAD51,BRCA2,0.999
9606.ENSP00000493712,RAD51,PALB2,0.999
9606.ENSP00000493712,RAD51,TP53,0.999
9606.ENSP00000493712,RAD51,BARD1,0.999
9606.ENSP00000493712,RAD51,BRCA1,0.999
9606.ENSP00000493712,RAD51,ATRX,0.999
9606.ENSP00000493712,RAD51,BLM,0.998
9606.ENSP00000493712,RAD51,FANCD2,0.998
9606.ENSP00000493712,RAD51,XRCC3,0.998
9606.ENSP00000493712,RAD51,CHEK1,0.998
9606.ENSP00000493712,RAD51,RAD54B,0.997
9606.ENSP00000493712,RAD51,EXO1,0.997
9606.ENSP00000493712,RAD51,RPA1,0.996
9606.ENSP00000493712,RAD51,RAD51AP1,0.996
9606.ENSP00000493712,RAD51,RAD51C,0.996
9606.ENSP00000493712,RAD51,ATM,0.995
9606.ENSP00000493712,RAD51,RAD18,0.994
9606.ENSP00000493712,RAD51,WRN,0.993
9606.ENSP00000493712,RAD51,H2AX,0.993
9606.ENSP00000493712,RAD51,RAD54L,0.992
9606.ENSP00000493712,RAD51,MND1,0.992
9606.ENSP00000493712,RAD51,DMC1,0.991
9606.ENSP00000493712,RAD51,MUS81,0.986
9606.ENSP00000493712,RAD51,MRE11,0.984
9606.ENSP00000493712,RAD51,RECQL4,0.982
9606.ENSP00000493712,RAD51,XRCC2,0.981
9606.ENSP00000493712,RAD51,SEM1,0.979
9606.ENSP00000493712,RAD51,DNA2,0.979
9606.ENSP00000493712,RAD51,FSBP,0.978
9606.ENSP00000493712,RAD51,BABAM2,0.975
9606.ENSP00000493712,RAD51,FANCM,0.973
9606.ENSP00000493712,RAD51,SUMO1,0.972
9606.ENSP00000493712,RAD51,BRCC3,0.969
9606.ENSP00000493712,RAD51,TOP3A,0.968
9606.ENSP00000493712,RAD51,MSH4,0.967
9606.ENSP00000493712,RAD51,MDC1,0.965
9606.ENSP00000493712,RAD51,SPO11,0.965
9606.ENSP00000493712,RAD51,FBH1,0.962
9606.ENSP00000493712,RAD51,RAD51D-2,0.959
9606.ENSP00000493712,RAD51,FEN1,0.959
9606.ENSP00000493712,RAD51,ABCD3,0.958
9606.ENSP00000493712,RAD51,RMI1,0.956
9606.ENSP00000493712,RAD51,RPA2,0.955
9606.ENSP00000493712,RAD51,UBE2I,0.955
9606.ENSP00000493712,RAD51,RBBP8,0.954
9606.ENSP00000493712,RAD51,RAD9A,0.951
9606.ENSP00000493712,RAD51,BRIP1,0.951
9606.ENSP00000493712,RAD51,FANCI,0.949
9606.ENSP00000493712,RAD51,RECQL5,0.947
9606.ENSP00000493712,RAD51,MSH2,0.944
9606.ENSP00000493712,RAD51,ATR,0.942
9606.ENSP00000493712,RAD51,BUB1B,0.942
9606.ENSP00000493712,RAD51,TP53BP1,0.94
9606.ENSP00000493712,RAD51,PCNA,0.937
9606.ENSP00000493712,RAD51,FANCA,0.936
9606.ENSP00000493712,RAD51,XRCC6,0.93
9606.ENSP00000493712,RAD51,CHEK2,0.93
9606.ENSP00000493712,RAD51,CDC45,0.927
9606.ENSP00000493712,RAD51,ERCC4,0.927
9606.ENSP00000493712,RAD51,NBN,0.925
9606.ENSP00000493712,RAD51,POLD1,0.921
9606.ENSP00000493712,RAD51,HLTF,0.92
9606.ENSP00000493712,RAD51,ABL1,0.915
9606.ENSP00000493712,RAD51,MSH5,0.915
9606.ENSP00000493712,RAD51,CDK4,0.913
9606.ENSP00000493712,RAD51,ATAD5,0.912
9606.ENSP00000493712,RAD51,PSMC3IP,0.908
9606.ENSP00000493712,RAD51,ERCC1,0.908
9606.ENSP00000493712,RAD51,RAD51B,0.904
9606.ENSP00000493712,RAD51,UBE2C,0.904
9606.ENSP00000493946,RPGRIP1L,NPHP4,0.999
9606.ENSP00000493946,RPGRIP1L,NPHP1,0.999
9606.ENSP00000493946,RPGRIP1L,RPGR,0.982
9606.ENSP00000493946,RPGRIP1L,CEP290,0.981
9606.ENSP00000493946,RPGRIP1L,TMEM67,0.975
9606.ENSP00000493946,RPGRIP1L,CC2D2A,0.973
9606.ENSP00000493946,RPGRIP1L,TMEM216,0.959
9606.ENSP00000493946,RPGRIP1L,AHI1,0.941
9606.ENSP00000493946,RPGRIP1L,NPHP3,0.941
9606.ENSP00000493946,RPGRIP1L,PSMD2,0.916
9606.ENSP00000493946,RPGRIP1L,ARL13B,0.903
9606.ENSP00000494686,SIX1,EYA1,0.997
9606.ENSP00000494686,SIX1,EYA2,0.996
9606.ENSP00000494686,SIX1,DACH1,0.939
9606.ENSP00000494686,SIX1,PAX3,0.925
9606.ENSP00000494686,SIX1,EYA3,0.906
9606.ENSP00000495537,RPGR,RPGRIP1,0.999
9606.ENSP00000495537,RPGR,PDE6D,0.994
9606.ENSP00000495537,RPGR,IQCB1,0.989
9606.ENSP00000495537,RPGR,RPGRIP1L,0.982
9606.ENSP00000495537,RPGR,CEP290,0.981
9606.ENSP00000495537,RPGR,NPHP4,0.966
9606.ENSP00000495537,RPGR,NPHP1,0.948
9606.ENSP00000495537,RPGR,IFT88,0.919
9606.ENSP00000495537,RPGR,ABCA4,0.903
9606.ENSP00000496129,PRKCB,NCF1,0.975
9606.ENSP00000496129,PRKCB,PLCG2,0.973
9606.ENSP00000496129,PRKCB,CARD11,0.972
9606.ENSP00000496129,PRKCB,PRKCD,0.966
9606.ENSP00000496129,PRKCB,PRKCA,0.963
9606.ENSP00000496129,PRKCB,PLCG1,0.952
9606.ENSP00000496129,PRKCB,MAPK3,0.949
9606.ENSP00000496129,PRKCB,LYN,0.947
9606.ENSP00000496129,PRKCB,PRKCG,0.946
9606.ENSP00000496129,PRKCB,MTOR,0.937
9606.ENSP00000496129,PRKCB,ITPR1,0.937
9606.ENSP00000496129,PRKCB,PLCB1,0.935
9606.ENSP00000496129,PRKCB,CACNA1D,0.933
9606.ENSP00000496129,PRKCB,IRS1,0.932
9606.ENSP00000496129,PRKCB,CASP3,0.931
9606.ENSP00000496129,PRKCB,PLCB2,0.931
9606.ENSP00000496129,PRKCB,FOS,0.93
9606.ENSP00000496129,PRKCB,TRPC3,0.929
9606.ENSP00000496129,PRKCB,MAPK1,0.928
9606.ENSP00000496129,PRKCB,NCF4,0.926
9606.ENSP00000496129,PRKCB,RACK1,0.925
9606.ENSP00000496129,PRKCB,PLCB4,0.924
9606.ENSP00000496129,PRKCB,ITPR3,0.923
9606.ENSP00000496129,PRKCB,KRAS,0.923
9606.ENSP00000496129,PRKCB,RRAS2,0.923
9606.ENSP00000496129,PRKCB,NCF2,0.922
9606.ENSP00000496129,PRKCB,CD38,0.922
9606.ENSP00000496129,PRKCB,TYR,0.922
9606.ENSP00000496129,PRKCB,CARD10,0.921
9606.ENSP00000496129,PRKCB,PLCD4,0.921
9606.ENSP00000496129,PRKCB,HRAS,0.919
9606.ENSP00000496129,PRKCB,CACNA1A,0.919
9606.ENSP00000496129,PRKCB,RRAS,0.919
9606.ENSP00000496129,PRKCB,EGLN3,0.919
9606.ENSP00000496129,PRKCB,NRAS,0.918
9606.ENSP00000496129,PRKCB,PLCB3,0.918
9606.ENSP00000496129,PRKCB,PAX8,0.918
9606.ENSP00000496129,PRKCB,ITPR2,0.917
9606.ENSP00000496129,PRKCB,SLC6A3,0.917
9606.ENSP00000496129,PRKCB,KCNN4,0.917
9606.ENSP00000496129,PRKCB,CACNA1C,0.916
9606.ENSP00000496129,PRKCB,CARD14,0.916
9606.ENSP00000496129,PRKCB,PPP2CB,0.915
9606.ENSP00000496129,PRKCB,PRKCQ,0.915
9606.ENSP00000496129,PRKCB,PPP2CA,0.914
9606.ENSP00000496129,PRKCB,EEF2K,0.914
